source_id,translation_id_1,translation_id_2,translation_1,translation_2,human_score_1,human_score_2,model_preference_score,model_agrees
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,49," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultatet af aftenens caucus, bestemme om der er en vej frem for mig i dette valg og"" senere sagde, at han ville blive og konkurrere i primærvalget i South Carolina den 21. januar.",1,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",50,51," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus, finde ud af, om der er en vej frem for mig til dette løb,"" men han fortalte senere, han ville blive i løbet og konkurrere i den indledende runde i South Carolina den 21 januar."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",3,4,0.5,False
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,50," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus, finde ud af, om der er en vej frem for mig til dette løb,"" men han fortalte senere, han ville blive i løbet og konkurrere i den indledende runde i South Carolina den 21 januar.",2,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,50," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus, finde ud af, om der er en vej frem for mig til dette løb,"" men han fortalte senere, han ville blive i løbet og konkurrere i den indledende runde i South Carolina den 21 januar.",1,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",52,51," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus og fastlægge, om der er en vej for mig selv i dette løb"", men sagdere senere, at han ville blive i løbet og ville deltage i primærvalget den 21. januar i South Carolina."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",3,4,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",53,51," Perry angav, at han ville ""vende tilbage til Texas for at bedømme resultaterne af natternes caucus, for at fastslå om der er en sti frem for mig i denne valgkamp"", men sagde senere, at han ville blive i løbet og stille op i den 21. januar i Syd Carolina."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",3,4,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,51," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",2,4,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",55,51," Perry meddelte, at han ville ""komme tilbage til Texas for at evaluere resultaterne af aftenens caucus, afgøre, om der var er en mulig sti for mig i denne valgkamp"", men senere meddelte at han ville blive i valgkampen og konkurrere i den 21. januars primærvalg i South Carolina."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",3,4,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,51," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",1,4,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",57,51," Perry oplyste, at han ville ""vende tilbage til Texas for at vurdere resultaterne fra aftenens caucus, bestemme hvorvidt der er en fremgangsmåde for mig i dette løb, men har senere udtalt, at han ville blive i løbet og ville deltage i primærvalget i South Carolina den 21 januar."," Perry udtalte, at han ville ""vende tilbage til Texas for at evaluere resultaterne af aftenens valgmøde, for at finde ud af, om der findes en vej frem for mig i dette valg"", men udtalte senere, at han ville fortsætte i valget og konkurrere i primærvalget i South Carolina den 21. januar).",3,4,0.5,False
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,52," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus og fastlægge, om der er en vej for mig selv i dette løb"", men sagdere senere, at han ville blive i løbet og ville deltage i primærvalget den 21. januar i South Carolina.",2,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,52," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry sagde, at han ville ""vende tilbage til Texas for at vurdere resultaterne af aftenens caucus og fastlægge, om der er en vej for mig selv i dette løb"", men sagdere senere, at han ville blive i løbet og ville deltage i primærvalget den 21. januar i South Carolina.",1,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,53," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry angav, at han ville ""vende tilbage til Texas for at bedømme resultaterne af natternes caucus, for at fastslå om der er en sti frem for mig i denne valgkamp"", men sagde senere, at han ville blive i løbet og stille op i den 21. januar i Syd Carolina.",2,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,53," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry angav, at han ville ""vende tilbage til Texas for at bedømme resultaterne af natternes caucus, for at fastslå om der er en sti frem for mig i denne valgkamp"", men sagde senere, at han ville blive i løbet og stille op i den 21. januar i Syd Carolina.",1,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,55," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry meddelte, at han ville ""komme tilbage til Texas for at evaluere resultaterne af aftenens caucus, afgøre, om der var er en mulig sti for mig i denne valgkamp"", men senere meddelte at han ville blive i valgkampen og konkurrere i den 21. januars primærvalg i South Carolina.",2,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,54," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar.",1,2,0.5,False
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",54,57," Perry erklærede, at han ville ""vende tilbage til Texas for at vurdere resultaterne af tonight's caucus, bestemme om der er en vej fremad for mig i løbet"", men han senere ville forblive i indtrækningen og konkurrere i den South Carolina primær den 21. januar."," Perry oplyste, at han ville ""vende tilbage til Texas for at vurdere resultaterne fra aftenens caucus, bestemme hvorvidt der er en fremgangsmåde for mig i dette løb, men har senere udtalt, at han ville blive i løbet og ville deltage i primærvalget i South Carolina den 21 januar.",2,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,55," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry meddelte, at han ville ""komme tilbage til Texas for at evaluere resultaterne af aftenens caucus, afgøre, om der var er en mulig sti for mig i denne valgkamp"", men senere meddelte at han ville blive i valgkampen og konkurrere i den 21. januars primærvalg i South Carolina.",1,3,1.0,True
"Perry stated that he would ""return to Texas to assess the results of tonight's caucus, determine whether there is a path forward for myself in this race"", but later said that he would remain in the race and compete in the January 21 South Carolina primary.",56,57," Perry sagde at hun ville ""returne to Texas to assess te outcomes of tonight's caucus, determine whether there is a path forward for myself in this race"", men senere sagde hun at hun ville blive i konkurrencen og deltage i den Syd Carolina vælgerkonvent den 21 januar."," Perry oplyste, at han ville ""vende tilbage til Texas for at vurdere resultaterne fra aftenens caucus, bestemme hvorvidt der er en fremgangsmåde for mig i dette løb, men har senere udtalt, at han ville blive i løbet og ville deltage i primærvalget i South Carolina den 21 januar.",1,3,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,10," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Bekendtgørelsen kom efter, at Trump havde haft en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",3,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,12,10," Bekendtgørelsen blev foretaget, efter at Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan."," Bekendtgørelsen kom efter, at Trump havde haft en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,13,10," Erklæringen blev fremsat efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Bekendtgørelsen kom efter, at Trump havde haft en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,0.0,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,17,10," Budskabet kom, da Trump havde telefonisk kontakt med Tyrkiets præsident Recep Tayyip Erdoğan."," Bekendtgørelsen kom efter, at Trump havde haft en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,18,10," Meddelelsen kom efter, at Trump havde foretaget en telefonisk samtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Bekendtgørelsen kom efter, at Trump havde haft en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,12," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Bekendtgørelsen blev foretaget, efter at Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",3,4,0.0,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,13," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Erklæringen blev fremsat efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan.",3,4,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,14," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",3,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,15," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Nyheden blev offentliggjort efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",3,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,16," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Udmeldingen blev foretaget, efter Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",3,5,0.0,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,17," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Budskabet kom, da Trump havde telefonisk kontakt med Tyrkiets præsident Recep Tayyip Erdoğan.",3,4,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,11,18," Udmeldelsen kom, efter Trump havde en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde foretaget en telefonisk samtale med Tyrkiets præsident, Recep Tayyip Erdoğan.",3,4,0.0,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,12,14," Bekendtgørelsen blev foretaget, efter at Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,12,15," Bekendtgørelsen blev foretaget, efter at Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan."," Nyheden blev offentliggjort efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,12,16," Bekendtgørelsen blev foretaget, efter at Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan."," Udmeldingen blev foretaget, efter Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,13,14," Erklæringen blev fremsat efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,13,15," Erklæringen blev fremsat efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Nyheden blev offentliggjort efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,13,16," Erklæringen blev fremsat efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Udmeldingen blev foretaget, efter Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,17,14," Budskabet kom, da Trump havde telefonisk kontakt med Tyrkiets præsident Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,18,14," Meddelelsen kom efter, at Trump havde foretaget en telefonisk samtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Meddelelsen kom efter, at Trump havde en telefonsamtale med den tyrkiske præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,17,15," Budskabet kom, da Trump havde telefonisk kontakt med Tyrkiets præsident Recep Tayyip Erdoğan."," Nyheden blev offentliggjort efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,18,15," Meddelelsen kom efter, at Trump havde foretaget en telefonisk samtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Nyheden blev offentliggjort efter, at Trump havde haft en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,17,16," Budskabet kom, da Trump havde telefonisk kontakt med Tyrkiets præsident Recep Tayyip Erdoğan."," Udmeldingen blev foretaget, efter Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,0.5,False
The announcement was made after Trump had a phone conversation with Turkish President Recep Tayyip Erdoğan.,18,16," Meddelelsen kom efter, at Trump havde foretaget en telefonisk samtale med Tyrkiets præsident, Recep Tayyip Erdoğan."," Udmeldingen blev foretaget, efter Trump havde en telefonsamtale med Tyrkiets præsident Recep Tayyip Erdoğan.",4,5,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,77," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Fjerstrukturen tyder på, at de ikke blev brugt til flyvning, men for regulering af temperaturen eller udseendet. Forskerne foreslog, at selv om dette er halen fra en ung dinosaur, viser prøven voksen fjerdragt og ikke en kyllingsensdown.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",77,79," Fjerstrukturen tyder på, at de ikke blev brugt til flyvning, men for regulering af temperaturen eller udseendet. Forskerne foreslog, at selv om dette er halen fra en ung dinosaur, viser prøven voksen fjerdragt og ikke en kyllingsensdown."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",3,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,77," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Fjerstrukturen tyder på, at de ikke blev brugt til flyvning, men for regulering af temperaturen eller udseendet. Forskerne foreslog, at selv om dette er halen fra en ung dinosaur, viser prøven voksen fjerdragt og ikke en kyllingsensdown.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",83,77," Fjerenes struktur tyder på, at den ikke var brugt i flyvning, men snarere for temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksen fældning og ikke en babys fjer."," Fjerstrukturen tyder på, at de ikke blev brugt til flyvning, men for regulering af temperaturen eller udseendet. Forskerne foreslog, at selv om dette er halen fra en ung dinosaur, viser prøven voksen fjerdragt og ikke en kyllingsensdown.",2,3,0.0,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",84,77," Fjerenes struktur antyder, at de ikke var i brug til at flyve med, men snarere til regulering af temperaturen eller visning. Forskerne antog, at selv om det her er halen af en ung dinosaur, så viste prøven voksenplumage og ikke en kyllings udstødte."," Fjerstrukturen tyder på, at de ikke blev brugt til flyvning, men for regulering af temperaturen eller udseendet. Forskerne foreslog, at selv om dette er halen fra en ung dinosaur, viser prøven voksen fjerdragt og ikke en kyllingsensdown.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,79," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",2,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,80," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Strukturen på fjerene tyder på, at de ikke blev brugt i flyvning, men snarere til regulering af temperaturen eller fremvisning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksenfjær, ikke en uges fjer.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,82," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Undersøgelsen af fjerenes struktur antyder, at de ikke blev brugt i flugten, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen fjerdragt frem for en ungefugl.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,85," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Fjers struktur tyder på, at de ikke blev brugt i flyveprocessen, men snarere til regulering af temperaturen og fremtrædning. Forskerne foreslog, at selvom det er ryggen af en ung dinosaurus, viser prøverne også voksen fjerdragt og ikke en kyllings.",2,3,0.5,False
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",78,86," Fjerenes struktur hentyder til, at de ikke er blevet benyttet under flugten, men derimod til kropstemperaturregulering eller udstilling. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen håndpuld og ikke unge totter."," Fjerstrukturen antyder, at de ikke blev brugt i flyvning, men snarere til temperaturregulering eller fremvisning. Forskerne foreslog, at selv om det er halen på et ungt dyr, så viser prøven voksen fjerdragt og ikke en babys dun.",2,3,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",80,79," Strukturen på fjerene tyder på, at de ikke blev brugt i flyvning, men snarere til regulering af temperaturen eller fremvisning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, viser prøven voksenfjær, ikke en uges fjer."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",3,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",81,79," Fjerstrukturens design antyder, at de ikke blev brugt under flyvning, men snarere til at regulere temperaturen eller som standere. Forskerne foreslog, at selv om dette er en unge fra en ung dinosaur, inkluderer prøven voksen fjerdragt og ikke en yngles fjer."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",2,4,1.0,True
"The feathers' structure suggests that they were not used in flight but rather for temperature regulation or display. The researchers suggested that, even though this is the tail of a young dinosaur, the sample shows adult plumage and not a chick's down.",82,79," Undersøgelsen af fjerenes struktur antyder, at de ikke blev brugt i flugten, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selvom dette er halen på en ung dinosaur, viser prøven voksen fjerdragt frem for en ungefugl."," Fjerstrukturerne antyder, at de ikke var i brug under flyvningen, men snarere til temperaturregulering eller visning. Forskerne foreslog, at selv om dette er halen på en ung dinosaur, så viser prøven voksen fjerdragt og ikke en kyllings dun.",3,4,0.5,False
